accusedmasterid,accusedname,case_count,gang_member,account_count,total_transaction_volume,call_count,violent_ratio,risk_score,anomaly
383,Zinal Deep,1,0,0,0.0,3,0.0,20.407339944972712,1
384,Akshay Parmer,1,0,0,0.0,1,0.0,0.0,1
385,Charvi Palla,1,0,0,0.0,1,0.0,0.0,1
386,Saumya Shere,1,0,0,0.0,0,1.0,29.05812705774378,1
387,Matthew Merchant,1,0,0,0.0,0,1.0,29.05812705774378,1
388,Vyanjana Bhavsar,1,0,0,0.0,1,1.0,21.477503289656326,1
389,Chandani Chad,1,0,3,19858753.98,3,1.0,93.1288711395203,-1
390,Tara Johal,1,0,0,0.0,2,0.0,7.000792908036693,1
391,Rehaan Gaba,1,0,0,0.0,2,0.0,7.000792908036693,1
392,Zilmil Raman,1,0,0,0.0,1,0.0,0.0,1
393,Pushti Puri,1,0,0,0.0,1,0.0,0.0,1
394,Owen Mannan,1,0,0,0.0,1,0.0,0.0,1
395,Nimrat Chandran,1,0,0,0.0,0,0.0,5.259405546252918,1
396,Dev Modi,1,0,0,0.0,1,0.0,0.0,1
397,Ridhi Merchant,1,0,0,0.0,1,0.0,0.0,1
398,Chandani Chad,1,0,3,19858753.98,3,0.0,84.70234056498512,-1
399,Zinal Kapoor,1,0,0,0.0,2,0.0,7.000792908036693,1
400,Alka D’Alia,1,0,0,0.0,3,0.0,20.407339944972712,1
401,Nitesh Misra,1,0,0,0.0,0,0.0,5.259405546252918,1
402,Mason Chaudry,1,0,0,0.0,0,0.0,5.259405546252918,1
403,Waida Mahajan,1,0,0,0.0,0,0.0,5.259405546252918,1
404,Ayushman Sachdeva,1,0,0,0.0,3,1.0,52.82180552593389,1
405,Sathvik Keer,1,0,0,0.0,0,1.0,29.05812705774378,1
406,Gabriel Mitra,1,0,0,0.0,2,0.0,7.000792908036693,1
407,Samar De,1,0,0,0.0,1,0.0,0.0,1
408,Divya Salvi,1,0,0,0.0,2,0.0,7.000792908036693,1
409,Pushti Anand,1,0,1,0.0,0,0.0,37.374531993477014,1
410,Amaira Dhillon,1,0,3,3390579.72,2,0.0,51.112368237976945,1
411,Rajata Gandhi,1,0,0,0.0,1,0.0,0.0,1
412,Manbir Saxena,1,0,0,0.0,2,0.0,7.000792908036693,1
413,Om Anand,1,0,0,0.0,2,0.0,7.000792908036693,1
414,Siddharth Dewan,1,0,0,0.0,1,0.0,0.0,1
415,Urvashi Samra,1,0,2,2457440.14,1,0.0,36.84468331237204,1
416,Warinder Arya,1,0,0,0.0,1,0.0,0.0,1
417,Amaira Toor,1,0,0,0.0,1,0.0,0.0,1
418,Nicholas Buch,1,0,0,0.0,3,0.0,20.407339944972712,1
419,Lila Mangat,1,0,0,0.0,1,0.0,0.0,1
420,Hamsini Bansal,1,0,0,0.0,0,0.0,5.259405546252918,1
421,Nidhi Chaudry,1,0,0,0.0,1,0.0,0.0,1
422,Charvi Sodhi,1,0,0,0.0,1,0.0,0.0,1
423,Yadavi Mital,1,0,0,0.0,0,0.0,5.259405546252918,1
424,Rachita Tripathi,1,0,0,0.0,0,1.0,29.05812705774378,1
425,Janaki Bala,1,0,0,0.0,0,0.0,5.259405546252918,1
426,Chaaya Nori,1,0,0,0.0,1,0.0,0.0,1
427,Eta Bhardwaj,1,0,0,0.0,2,0.0,7.000792908036693,1
428,Unni Chaudry,1,0,0,0.0,1,0.0,0.0,1
429,Imaran Patla,1,0,0,0.0,0,0.0,5.259405546252918,1
430,Radha Dey,1,0,0,0.0,1,0.0,0.0,1
431,Umang Sodhi,1,0,0,0.0,1,0.0,0.0,1
432,Laban Thaman,1,0,0,0.0,2,0.0,7.000792908036693,1
433,Ikshita Warrior,1,0,0,0.0,0,0.0,5.259405546252918,1
434,Januja Verma,1,0,1,901028.26,1,0.0,34.63663779485179,1
435,Gaurika Kashyap,1,0,0,0.0,2,1.0,32.74227984684854,1
436,Yashvi Narasimhan,1,0,0,0.0,1,1.0,21.477503289656326,1
437,Anmol Reddy,1,0,0,0.0,1,0.0,0.0,1
438,Balhaar Babu,1,0,0,0.0,0,0.0,5.259405546252918,1
439,Urishilla Lala,1,0,0,0.0,0,0.0,5.259405546252918,1
440,Lajita Master,1,0,0,0.0,1,0.0,0.0,1
441,Ronith Bansal,1,0,0,0.0,0,0.0,5.259405546252918,1
442,Deepa Bath,1,0,0,0.0,0,0.0,5.259405546252918,1
443,Ronith Agate,1,0,3,1608112.5,1,0.0,48.37567300341991,1
444,Warhi Brar,1,0,1,758738.31,1,0.0,34.49382213727233,1
445,Reyansh Sidhu,1,0,3,1356568.52,1,0.0,49.0901217882666,1
446,Riya Mitra,1,0,0,0.0,0,0.0,5.259405546252918,1
447,Aahana Panchal,1,0,0,0.0,1,0.0,0.0,1
448,Ekta Balan,1,0,0,0.0,2,0.0,7.000792908036693,1
449,Harini Bhatti,1,0,3,13148053.24,2,0.0,64.9521745001665,-1
450,Amaira Gera,1,0,0,0.0,0,0.0,5.259405546252918,1
451,Jagvi Bansal,1,0,1,2122126.04,2,0.0,43.742253579282675,1
452,Anya Lall,1,0,0,0.0,1,0.0,0.0,1
453,Xavier Bhat,1,0,0,0.0,0,0.0,5.259405546252918,1
454,Chavvi Borah,1,0,2,1799160.41,1,0.0,37.54075133249261,1
455,Ayush Dugar,1,0,0,0.0,2,0.0,7.000792908036693,1
456,Nisha Halder,1,0,0,0.0,0,0.0,5.259405546252918,1
457,Hiral Soman,1,0,2,6415865.69,0,0.0,49.43342973179219,1
458,Janani Bumb,1,0,0,0.0,0,1.0,29.05812705774378,1
459,Aahana Sandal,1,0,0,0.0,0,0.0,5.259405546252918,1
460,Wazir Maharaj,1,0,0,0.0,1,0.0,0.0,1
461,Abdul Tripathi,1,0,2,18575030.48,2,0.0,73.79776249907731,-1
462,Qushi Deshpande,1,0,0,0.0,1,0.0,0.0,1
463,William Dube,1,0,0,0.0,0,0.0,5.259405546252918,1
464,Finn Nadkarni,1,0,0,0.0,1,0.0,0.0,1
465,Udyati Kale,1,0,3,4933374.03,0,0.0,48.32407208002112,1
466,Ishita Madan,1,0,0,0.0,0,0.0,5.259405546252918,1
467,Indira Patla,1,0,0,0.0,1,0.0,0.0,1
468,Mohini Edwin,1,0,0,0.0,0,0.0,5.259405546252918,1
469,Barkha Yadav,1,0,1,1850295.46,2,0.0,42.9269140252474,1
470,Falak Luthra,1,0,0,0.0,0,0.0,5.259405546252918,1
471,Nachiket Ganesan,1,0,0,0.0,1,1.0,21.477503289656326,1
472,Gunbir Shukla,1,0,2,3215657.4,1,1.0,61.710457198448566,-1
473,Fiyaz Mammen,1,0,0,0.0,0,1.0,29.05812705774378,1
474,Zayan Sani,1,0,0,0.0,1,1.0,21.477503289656326,1
475,Gayathri Dani,1,0,2,10309203.64,2,1.0,77.60918178239086,-1
476,Faraj Tak,1,0,0,0.0,0,0.0,5.259405546252918,1
477,Unnati Magar,1,0,0,0.0,0,0.0,5.259405546252918,1
478,Kevin Patel,1,0,2,2793292.84,0,0.0,41.8116675075146,1
479,Aradhana Garde,1,0,3,2997891.15,0,0.0,49.78846002402899,1
480,Robert Chahal,1,0,0,0.0,0,0.0,5.259405546252918,1
481,Libni Baria,1,0,0,0.0,1,0.0,0.0,1
482,Charvi Karan,1,0,2,440267.44,2,1.0,63.25815986860308,-1
483,Maya Halder,1,1,0,0.0,0,1.0,65.83058366963529,-1
484,Nimrat Badal,1,0,0,0.0,1,1.0,21.477503289656326,1
485,Onveer Pradhan,1,0,0,0.0,0,1.0,29.05812705774378,1
486,Kashvi Bhatt,1,0,2,3436106.66,1,1.0,61.88082460682664,-1
487,Sai Nayar,1,0,0,0.0,0,0.0,5.259405546252918,1
488,Leela Grewal,1,0,0,0.0,0,0.0,5.259405546252918,1
489,Chaitaly Mahal,1,0,0,0.0,3,0.0,20.407339944972712,1
490,Rajata Prasad,1,0,0,0.0,0,0.0,5.259405546252918,1
491,Arunima Gade,1,0,0,0.0,2,0.0,7.000792908036693,1
492,Darsh Kakar,1,0,1,300124.89,0,0.0,39.82374520430593,1
493,Ladli Issac,1,0,0,0.0,1,0.0,0.0,1
494,Hema Rout,1,0,0,0.0,1,0.0,0.0,1
495,Adya Prabhakar,1,0,3,639072.44,2,0.0,55.20557919412495,-1
496,Umang Palla,1,0,0,0.0,3,0.0,20.407339944972712,1
497,Indira Narain,1,0,0,0.0,0,0.0,5.259405546252918,1
498,Aahana Muni,1,0,0,0.0,3,0.0,20.407339944972712,1
499,Urvi Deshpande,1,0,3,8929998.27,1,0.0,53.729673474287694,-1
500,Zayyan Mannan,1,0,0,0.0,0,0.0,5.259405546252918,1
501,Darsh Khosla,1,0,0,0.0,1,0.0,0.0,1
502,Zinal Sharaf,1,0,0,0.0,0,0.0,5.259405546252918,1
503,Hemani Memon,1,0,0,0.0,1,0.0,0.0,1
504,Inaya Mangat,1,0,0,0.0,0,0.0,5.259405546252918,1
505,Falak Panchal,1,0,3,2762416.2,0,1.0,70.76804178916692,-1
506,Falak Cherian,1,0,0,0.0,1,1.0,21.477503289656326,1
507,Chameli Loyal,1,0,0,0.0,1,1.0,21.477503289656326,1
508,Kritika Mammen,1,0,0,0.0,0,1.0,29.05812705774378,1
509,Rachana Sura,1,0,0,0.0,3,0.0,20.407339944972712,1
510,Omisha Doctor,1,0,0,0.0,1,0.0,0.0,1
511,Fariq Nagarajan,1,0,0,0.0,0,0.0,5.259405546252918,1
512,Indira Raja,1,0,0,0.0,1,0.0,0.0,1
513,Aahana Chandra,1,0,1,1347535.65,0,0.0,42.605984929055175,1
514,Mohini Bhat,1,0,0,0.0,0,0.0,5.259405546252918,1
515,Vrishti Lall,1,0,0,0.0,2,0.0,7.000792908036693,1
516,Ishani Kamdar,1,0,1,2372325.74,1,0.0,38.477971608800324,1
517,Dominic Zachariah,1,0,2,3672519.6,2,0.0,43.258673496304226,1
518,Charles Zacharia,1,0,2,3344094.96,0,0.0,42.474119411707036,1
519,Ishwar Atwal,1,0,0,0.0,1,0.0,0.0,1
520,Pushti Swamy,1,0,2,5464072.82,1,0.0,41.776818516623564,1
521,Zarna Kunda,1,0,0,0.0,0,1.0,29.05812705774378,1
522,Sai Yogi,1,0,0,0.0,1,1.0,21.477503289656326,1
523,Waida Anand,1,0,0,0.0,0,1.0,29.05812705774378,1
524,Upadhriti Bajaj,1,0,2,7878956.71,1,1.0,69.78069585782822,-1
525,Pranav Saini,1,0,0,0.0,3,1.0,52.82180552593389,1
526,Pahal Sura,1,0,1,1715304.41,0,1.0,62.07064248035295,-1
527,Varenya Ram,1,0,1,4961213.49,0,1.0,69.91126920099128,-1
528,Vamakshi Panchal,1,0,0,0.0,0,1.0,29.05812705774378,1
529,Triveni Datta,1,0,0,0.0,5,1.0,74.0505879061095,-1
530,Hitesh Patla,1,0,0,0.0,2,0.0,7.000792908036693,1
531,Wishi Roy,1,0,0,0.0,1,0.0,0.0,1
532,Suhani Baral,1,0,2,3379100.02,0,0.0,42.5898468529995,1
533,Vyanjana Maharaj,1,0,0,0.0,0,0.0,5.259405546252918,1
534,Saumya Choudhary,1,0,0,0.0,0,1.0,29.05812705774378,1
535,Devansh Krishnamurthy,1,0,0,0.0,1,1.0,21.477503289656326,1
536,Gaurangi Sarkar,1,0,0,0.0,1,1.0,21.477503289656326,1
537,Ojasvi Bajwa,1,0,1,0.0,0,1.0,56.65000660522548,-1
538,Yochana Virk,1,0,2,6059901.58,2,0.0,46.265414962185446,1
539,Arunima Thaker,1,0,0,0.0,3,0.0,20.407339944972712,1
540,Veda Lalla,1,0,0,0.0,2,0.0,7.000792908036693,1
541,Nakul Bhat,1,0,0,0.0,1,0.0,0.0,1
542,Yutika Kala,1,0,0,0.0,2,1.0,32.74227984684854,1
543,Chasmum Bedi,1,0,0,0.0,2,0.0,7.000792908036693,1
544,Mahika Maharaj,1,0,0,0.0,0,0.0,5.259405546252918,1
545,Ekanta Rastogi,1,0,0,0.0,1,0.0,0.0,1
546,Vivaan Deshmukh,1,0,0,0.0,2,0.0,7.000792908036693,1
547,Janani Bandi,1,0,0,0.0,0,0.0,5.259405546252918,1
548,Yatan Mukherjee,1,0,0,0.0,0,0.0,5.259405546252918,1
549,Lila Mane,1,0,0,0.0,3,0.0,20.407339944972712,1
550,Bishakha Lad,1,0,0,0.0,3,0.0,20.407339944972712,1
551,Lipika Bhat,1,0,2,654477.02,1,1.0,60.95866126823792,-1
552,Nandini Mane,1,0,0,0.0,1,1.0,21.477503289656326,1
553,Suhani Kala,1,0,0,0.0,0,1.0,29.05812705774378,1
554,Anika Bhatnagar,1,0,0,0.0,0,0.0,5.259405546252918,1
555,Manya Suresh,1,0,3,1930016.98,0,0.0,52.9858329774543,-1
556,Onkar Bhavsar,1,0,0,0.0,1,0.0,0.0,1
557,Farhan Das,1,0,2,5685063.11,0,0.0,47.43373409369163,1
558,Ria Doshi,1,0,0,0.0,0,0.0,5.259405546252918,1
559,Abha Tandon,1,0,0,0.0,0,0.0,5.259405546252918,1
560,Waida Hora,1,0,0,0.0,3,0.0,20.407339944972712,1
561,Gauri Dara,1,0,0,0.0,0,0.0,5.259405546252918,1
562,Hamsini Warrior,1,0,0,0.0,1,0.0,0.0,1
563,Januja Varma,1,0,0,0.0,3,1.0,52.82180552593389,1
564,Kashvi Devan,1,0,0,0.0,1,1.0,21.477503289656326,1
565,Sneha Dara,1,0,0,0.0,0,1.0,29.05812705774378,1
566,Darpan Balakrishnan,1,0,0,0.0,1,1.0,21.477503289656326,1
567,Vedika Jha,1,0,0,0.0,1,0.0,0.0,1
568,Ishanvi Kaur,1,0,0,0.0,0,0.0,5.259405546252918,1
569,Radhika Bhagat,1,0,1,3377691.37,0,0.0,50.53675999890648,1
570,Geetika Zachariah,1,0,0,0.0,0,0.0,5.259405546252918,1
571,Neel Issac,1,1,3,9205760.98,2,0.0,79.41134049590306,-1
572,Yashvi Ravi,1,0,3,10824420.34,2,0.0,60.6739360558912,-1
573,Arya Chawla,1,0,3,1803462.11,0,0.0,53.20926182709809,-1
574,Dayamai Bhatti,1,0,0,0.0,2,0.0,7.000792908036693,1
575,Raksha Sarma,1,0,0,0.0,1,0.0,0.0,1
576,Priya Master,1,0,0,0.0,1,0.0,0.0,1
577,Yachana Doctor,1,0,0,0.0,1,0.0,0.0,1
578,Aayush Ahluwalia,1,0,0,0.0,1,0.0,0.0,1
579,Rachita Bakshi,1,0,0,0.0,0,0.0,5.259405546252918,1
580,Ria Choudhary,1,0,0,0.0,0,0.0,5.259405546252918,1
581,Pratyush Soni,1,0,0,0.0,0,0.0,5.259405546252918,1
582,Qabil Kaul,1,0,0,0.0,3,0.0,20.407339944972712,1
583,Bishakha Lalla,1,0,0,0.0,1,0.0,0.0,1
584,Mitali Kant,1,0,0,0.0,1,0.0,0.0,1
585,Rohan Varty,1,0,0,0.0,1,0.0,0.0,1
586,Advaith Gera,1,0,0,0.0,1,0.0,0.0,1
587,Raagini Rout,1,0,1,0.0,1,0.0,30.263092311856703,1
588,Sai Nayar,1,0,0,0.0,0,0.0,5.259405546252918,1
589,Aashi Bahri,1,0,0,0.0,2,0.0,7.000792908036693,1
590,Bhavna Malhotra,1,0,0,0.0,2,0.0,7.000792908036693,1
591,Zinal Rastogi,1,0,0,0.0,0,0.0,5.259405546252918,1
592,Yatin Nayak,1,0,0,0.0,2,0.0,7.000792908036693,1
593,Barkha Krishnamurthy,1,0,0,0.0,3,0.0,20.407339944972712,1
594,Jacob Lad,1,0,3,2941825.51,1,0.0,44.001072707398144,1
595,Krishna Bassi,1,0,1,7711145.59,0,1.0,74.361616033824,-1
596,Reva Varghese,1,0,3,7549345.42,1,1.0,72.70741924706451,-1
597,Yachana Mitter,1,0,0,0.0,2,0.0,7.000792908036693,1
598,Tejas Iyengar,1,0,0,0.0,1,0.0,0.0,1
599,Raagini Randhawa,1,0,0,0.0,1,0.0,0.0,1
600,Nimrat Mitra,1,0,0,0.0,0,0.0,5.259405546252918,1
601,Yauvani Morar,1,0,0,0.0,6,0.0,67.1747221712108,-1
602,Darika Aurora,1,0,1,969908.4,3,1.0,68.29812190700873,-1
603,Raksha Bhatti,1,0,0,0.0,0,1.0,29.05812705774378,1
604,Harsh Kadakia,1,0,0,0.0,1,0.0,0.0,1
605,Yashasvi Buch,1,1,0,0.0,2,0.0,67.20242353701552,-1
606,Prisha Misra,1,0,0,0.0,3,0.0,20.407339944972712,1
607,Baghyawati Gupta,1,0,0,0.0,1,0.0,0.0,1
608,Indali Mishra,1,0,0,0.0,0,0.0,5.259405546252918,1
609,Advika Lata,1,0,2,4921331.32,1,0.0,39.798401226759935,1
610,Maanav Sharma,1,0,0,0.0,2,0.0,7.000792908036693,1
611,Michael Ramesh,1,0,0,0.0,1,0.0,0.0,1
612,Sai Sen,1,0,0,0.0,1,0.0,0.0,1
613,Girik Sule,1,0,0,0.0,1,0.0,0.0,1
614,Arunima Loyal,1,0,0,0.0,1,0.0,0.0,1
615,Yahvi Agrawal,1,0,0,0.0,0,0.0,5.259405546252918,1
616,Qushi Ramanathan,1,0,0,0.0,0,0.0,5.259405546252918,1
617,Avni Venkatesh,1,0,0,0.0,0,0.0,5.259405546252918,1
618,Chameli Sem,1,0,1,1363302.87,1,0.0,34.77151349576011,1
619,Turvi Shukla,1,0,0,0.0,3,0.0,20.407339944972712,1
620,Vasatika Kala,1,0,0,0.0,1,0.0,0.0,1
621,Pallavi Mitra,1,0,0,0.0,0,0.0,5.259405546252918,1
622,Rushil Dalal,1,0,0,0.0,0,0.0,5.259405546252918,1
623,Tanvi Sundaram,1,0,0,0.0,1,0.0,0.0,1
624,Zashil Soni,1,0,0,0.0,1,0.0,0.0,1
625,Faras Keer,1,0,0,0.0,0,0.0,5.259405546252918,1
626,Chaaya Bhatt,1,0,0,0.0,2,0.0,7.000792908036693,1
627,Harita Sarkar,1,0,0,0.0,1,0.0,0.0,1
628,Akshay Srinivasan,1,0,0,0.0,1,0.0,0.0,1
629,Indira Bahl,1,0,3,2500603.7,1,0.0,45.82671597531044,1
630,Parth De,1,0,0,0.0,0,0.0,5.259405546252918,1
631,Mohammed Bandi,1,0,3,2231998.03,1,0.0,46.403188084553356,1
632,Vyanjana Maharaj,1,0,0,0.0,0,0.0,5.259405546252918,1
633,Balhaar Wagle,1,0,0,0.0,1,0.0,0.0,1
634,Manbir Pandit,1,0,0,0.0,0,0.0,5.259405546252918,1
635,Jonathan Mammen,1,0,0,0.0,1,0.0,0.0,1
636,Oeshi Sharma,1,0,0,0.0,0,0.0,5.259405546252918,1
637,Rajata Vig,1,0,3,5190363.78,1,0.0,41.60773301223497,1
638,Ekantika Mitter,1,0,0,0.0,0,0.0,5.259405546252918,1
639,Kala Sarkar,1,0,0,0.0,1,0.0,0.0,1
640,Urishilla Lala,1,0,0,0.0,0,0.0,5.259405546252918,1
641,Azaan Khurana,1,0,1,2045793.16,1,1.0,57.46658181394152,-1
642,Mekhala Kade,1,0,3,3732498.04,0,1.0,71.66695353419672,-1
643,Bhavini Wason,1,0,0,0.0,1,1.0,21.477503289656326,1
644,Patrick Thakkar,1,0,3,2438620.7,0,0.0,51.68298804175951,1
645,Fiyaz Banerjee,1,0,0,0.0,2,0.0,7.000792908036693,1
646,Krisha Batta,1,0,0,0.0,3,0.0,20.407339944972712,1
647,Gayathri Chaudhuri,1,0,0,0.0,0,0.0,5.259405546252918,1
648,Harini Kamdar,1,0,0,0.0,2,0.0,7.000792908036693,1
649,Garima Samra,1,0,0,0.0,1,0.0,0.0,1
650,Ladli Ramanathan,1,0,0,0.0,1,0.0,0.0,1
651,Dhruv Nayar,1,0,0,0.0,1,0.0,0.0,1
652,Yug Dar,1,0,0,0.0,0,0.0,5.259405546252918,1
653,Bishakha Mane,1,0,2,1444496.87,1,0.0,39.574112143040985,1
654,Zayyan Peri,1,0,0,0.0,2,0.0,7.000792908036693,1
655,Adweta Mutti,1,0,0,0.0,4,0.0,48.107155657708,1
656,Abeer Gole,1,0,0,0.0,1,1.0,21.477503289656326,1
657,Chakradhar Tandon,1,0,0,0.0,0,1.0,29.05812705774378,1
658,Charvi Shere,1,0,0,0.0,2,1.0,32.74227984684854,1
659,Kamala Chandran,1,0,0,0.0,1,0.0,0.0,1
660,Jhalak Sehgal,1,0,3,38768.97,3,0.0,62.19886084112228,-1
661,Mitali Vora,1,0,0,0.0,1,0.0,0.0,1
662,Madhav Bhandari,1,0,0,0.0,3,0.0,20.407339944972712,1
663,Vedhika Patel,1,0,0,0.0,0,1.0,29.05812705774378,1
664,Janani Wali,1,0,0,0.0,0,1.0,29.05812705774378,1
665,Janya Gopal,1,0,0,0.0,1,1.0,21.477503289656326,1
666,Banjeet Sodhi,1,0,3,8752677.0,3,1.0,83.20316366231381,-1
667,Wyatt Karnik,1,0,0,0.0,3,1.0,52.82180552593389,1
668,Prisha Shenoy,1,0,0,0.0,1,0.0,0.0,1
669,Raagini Suri,1,0,0,0.0,2,0.0,7.000792908036693,1
670,Diya Puri,1,0,0,0.0,0,0.0,5.259405546252918,1
671,Urmi Bail,1,0,0,0.0,1,0.0,0.0,1
672,Vritti Pall,1,0,0,0.0,0,0.0,5.259405546252918,1
673,Nicholas Gara,1,0,0,0.0,2,0.0,7.000792908036693,1
674,Nirja Sachdev,1,0,0,0.0,0,0.0,5.259405546252918,1
675,Libni Deo,1,0,0,0.0,1,0.0,0.0,1
676,Daksha Dyal,1,0,0,0.0,2,0.0,7.000792908036693,1
677,Frederick Divan,1,0,0,0.0,1,0.0,0.0,1
678,Chanakya Chopra,1,0,0,0.0,0,0.0,5.259405546252918,1
679,Aishani Raghavan,1,0,0,0.0,3,0.0,20.407339944972712,1
680,Akshay Srinivasan,1,0,0,0.0,1,0.0,0.0,1
681,Netra Thakur,1,0,0,0.0,1,1.0,21.477503289656326,1
682,Aarini Hans,1,0,0,0.0,0,1.0,29.05812705774378,1
683,Adya Gola,1,0,0,0.0,3,1.0,52.82180552593389,1
684,Tanveer Chakrabarti,1,0,0,0.0,1,1.0,21.477503289656326,1
685,Ojasvi Mangat,1,0,0,0.0,0,1.0,29.05812705774378,1
686,Manbir Goel,1,0,0,0.0,0,1.0,29.05812705774378,1
687,Yashodhara Sodhi,1,0,0,0.0,3,1.0,52.82180552593389,1
688,Shaurya Munshi,1,0,0,0.0,2,1.0,32.74227984684854,1
689,Eesha Parmar,1,0,0,0.0,0,0.0,5.259405546252918,1
690,Samaksh Raj,1,0,0,0.0,2,0.0,7.000792908036693,1
691,Amrita Ghosh,1,0,0,0.0,0,0.0,5.259405546252918,1
692,Shravya Sahni,1,0,0,0.0,0,0.0,5.259405546252918,1
693,Fitan Sami,1,0,0,0.0,2,0.0,7.000792908036693,1
694,Zayan Lanka,1,0,0,0.0,1,0.0,0.0,1
695,Amrita Karan,1,0,0,0.0,0,0.0,5.259405546252918,1
696,Niharika Nagi,1,0,0,0.0,0,0.0,5.259405546252918,1
697,Maanas Gopal,1,0,0,0.0,0,0.0,5.259405546252918,1
698,Arya Balay,1,0,3,2317933.06,1,0.0,46.05525284717686,1
699,Riya Natarajan,1,0,0,0.0,1,0.0,0.0,1
700,Oviya Sami,1,0,0,0.0,2,0.0,7.000792908036693,1
701,Ethan Wagle,1,0,0,0.0,0,0.0,5.259405546252918,1
702,Lohit Majumdar,1,0,0,0.0,3,0.0,20.407339944972712,1
703,Vasatika Madan,1,0,2,3781997.99,0,0.0,43.039092665979965,1
704,Viraj Puri,1,0,1,4010109.31,1,0.0,44.93736386742488,1
705,Barkha Vala,1,0,0,0.0,2,0.0,7.000792908036693,1
706,Amol Char,1,0,0,0.0,2,1.0,32.74227984684854,1
707,Lipika Chacko,1,0,0,0.0,2,1.0,32.74227984684854,1
708,Lipika Upadhyay,1,0,0,0.0,0,1.0,29.05812705774378,1
709,Gaurangi Mohan,1,0,0,0.0,1,1.0,21.477503289656326,1
710,Bhavna Buch,1,0,3,10659705.94,2,1.0,81.19383484185389,-1
711,Aradhana Thaman,1,0,0,0.0,2,0.0,7.000792908036693,1
712,Mohammed Kakar,1,0,0,0.0,0,0.0,5.259405546252918,1
713,Irya Chokshi,1,0,0,0.0,3,0.0,20.407339944972712,1
714,Nidra Pandey,1,0,0,0.0,2,0.0,7.000792908036693,1
715,Harini Nagar,1,0,0,0.0,0,0.0,5.259405546252918,1
716,Nachiket Ganesan,1,0,0,0.0,1,0.0,0.0,1
717,Madhavi Hans,1,0,0,0.0,1,0.0,0.0,1
718,Aayush Majumdar,1,0,2,3323288.48,1,0.0,35.960041946390945,1
719,Nilima Thakkar,1,0,0,0.0,0,0.0,5.259405546252918,1
720,Osha Thakkar,1,0,0,0.0,0,0.0,5.259405546252918,1
721,Vinaya Soman,1,0,1,1443989.58,1,0.0,34.65229123788832,1
722,Owen Pal,1,0,2,5411944.47,0,0.0,46.63813545565018,1
723,Pooja Seshadri,1,0,0,0.0,1,0.0,0.0,1
724,Diya Jain,1,0,0,0.0,2,0.0,7.000792908036693,1
725,Ekanta Gala,1,0,1,1658181.52,1,0.0,34.552732620050584,1
726,Brinda Rama,1,0,0,0.0,2,0.0,7.000792908036693,1
727,George Kunda,1,0,0,0.0,2,0.0,7.000792908036693,1
728,Manbir Prasad,1,0,3,5404517.17,1,0.0,42.049621972977874,1
729,Xavier Modi,1,0,0,0.0,1,0.0,0.0,1
730,Ekanta Ahuja,1,0,0,0.0,0,0.0,5.259405546252918,1
731,Harshil Sani,1,0,0,0.0,0,0.0,5.259405546252918,1
732,Dhruv Char,1,0,0,0.0,2,0.0,7.000792908036693,1
733,Irya Chahal,1,0,0,0.0,1,0.0,0.0,1
734,Geetika Pall,1,0,2,7571209.21,0,0.0,52.82779102081529,-1
735,Osha Mani,1,0,0,0.0,0,0.0,5.259405546252918,1
736,Fariq Gala,1,0,0,0.0,5,0.0,63.81800661751681,-1
737,Atharv Korpal,1,0,0,0.0,2,0.0,7.000792908036693,1
738,Yamini Dube,1,0,0,0.0,1,0.0,0.0,1
739,Chameli Bahri,1,0,0,0.0,1,0.0,0.0,1
740,Panini Nigam,1,0,0,0.0,1,0.0,0.0,1
741,Varsha Som,1,0,0,0.0,2,0.0,7.000792908036693,1
742,Brinda Tripathi,1,0,0,0.0,0,0.0,5.259405546252918,1
743,Pavani Khare,1,0,0,0.0,2,0.0,7.000792908036693,1
744,Zaitra Raj,1,0,0,0.0,3,0.0,20.407339944972712,1
745,Benjamin Natt,1,0,0,0.0,1,0.0,0.0,1
746,Aadhya Bora,1,0,0,0.0,1,0.0,0.0,1
747,Noah Jhaveri,1,0,2,4139345.71,0,0.0,43.797165287481505,1
748,Lajita Agate,1,0,0,0.0,2,0.0,7.000792908036693,1
749,Upadhriti Narula,1,0,0,0.0,1,0.0,0.0,1
750,Onkar Date,1,0,0,0.0,0,0.0,5.259405546252918,1
751,Falan Sane,1,0,0,0.0,1,0.0,0.0,1
752,Riya Lala,1,0,0,0.0,0,0.0,5.259405546252918,1
753,Ladli Mand,1,0,0,0.0,1,0.0,0.0,1
754,Shivansh Chaudhuri,1,0,0,0.0,2,0.0,7.000792908036693,1
755,Bhavna Padmanabhan,1,0,0,0.0,1,0.0,0.0,1
756,Nisha Kale,1,0,0,0.0,1,0.0,0.0,1
757,Praneel Jain,1,0,0,0.0,2,0.0,7.000792908036693,1
758,Jason Gole,1,0,0,0.0,1,0.0,0.0,1
759,Oeshi Dugar,1,0,0,0.0,0,0.0,5.259405546252918,1
760,Janaki Patel,1,0,0,0.0,0,0.0,5.259405546252918,1
761,Shravya Gulati,1,0,0,0.0,1,0.0,0.0,1
762,Tanmayi Babu,1,0,0,0.0,0,0.0,5.259405546252918,1
763,Harinakshi Srinivasan,1,0,0,0.0,0,0.0,5.259405546252918,1
764,Robert Kapoor,1,0,0,0.0,2,1.0,32.74227984684854,1
